value,original_filename,spectrogram_filename,spectrogram_path,source_type
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2291.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2291.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_2457.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2457.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2668.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2668.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_990.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_990.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_1216.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1216.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_68.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_68.pt,o
0,0_Lp._Идеальный_МИР_#30_НОВЫЙ_ПЕРСОНАЖ_•_Майнкрафт.wav,spectrogram_877.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_877.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_1898.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1898.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3463.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3463.pt,o
0,0_Lp._Идеальный_МИР_#30_НОВЫЙ_ПЕРСОНАЖ_•_Майнкрафт.wav,spectrogram_293.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_293.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3860.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3860.pt,o
0,0_Lp._Идеальный_МИР_#30_НОВЫЙ_ПЕРСОНАЖ_•_Майнкрафт.wav,spectrogram_445.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_445.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2844.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2844.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_2673.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2673.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3755.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3755.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2835.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2835.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2832.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2832.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2331.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2331.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1947.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1947.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2665.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2665.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_1893.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1893.pt,o
0,0_Lp._Идеальный_МИР_#30_НОВЫЙ_ПЕРСОНАЖ_•_Майнкрафт.wav,spectrogram_367.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_367.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_2483.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2483.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3541.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3541.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_847.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_847.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2922.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2922.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3349.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3349.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_1870.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1870.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2851.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2851.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1088.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1088.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_1253.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1253.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1022.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1022.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3564.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3564.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_307.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_307.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_1866.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1866.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3090.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3090.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_1609.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1609.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_1539.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1539.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2300.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2300.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3763.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3763.pt,o
0,0_Lp._Идеальный_МИР_#30_НОВЫЙ_ПЕРСОНАЖ_•_Майнкрафт.wav,spectrogram_151.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_151.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_2604.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2604.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_154.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_154.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_504.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_504.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_36.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_36.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_426.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_426.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_1014.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1014.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2796.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2796.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_1953.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1953.pt,o
0,0_Lp._Идеальный_МИР_#30_НОВЫЙ_ПЕРСОНАЖ_•_Майнкрафт.wav,spectrogram_509.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_509.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_942.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_942.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2009.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2009.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_1468.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1468.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1996.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1996.pt,o
0,0_Lp._Идеальный_МИР_#30_НОВЫЙ_ПЕРСОНАЖ_•_Майнкрафт.wav,spectrogram_748.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_748.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2595.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2595.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1485.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1485.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1119.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1119.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_431.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_431.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2936.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2936.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_2517.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2517.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1139.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1139.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1712.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1712.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2969.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2969.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1687.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1687.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2060.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2060.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3350.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3350.pt,o
0,0_Lp._Идеальный_МИР_#30_НОВЫЙ_ПЕРСОНАЖ_•_Майнкрафт.wav,spectrogram_471.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_471.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1858.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1858.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_1872.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1872.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_876.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_876.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_2514.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2514.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3600.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3600.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1560.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1560.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_17.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_17.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2281.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2281.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_2702.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2702.pt,o
0,0_Lp._Идеальный_МИР_#30_НОВЫЙ_ПЕРСОНАЖ_•_Майнкрафт.wav,spectrogram_251.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_251.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_330.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_330.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3647.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3647.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3430.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3430.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1067.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1067.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_1798.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1798.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1336.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1336.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_249.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_249.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_1693.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1693.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_2397.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2397.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_2520.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2520.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3102.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3102.pt,o
0,0_Lp._Идеальный_МИР_#30_НОВЫЙ_ПЕРСОНАЖ_•_Майнкрафт.wav,spectrogram_57.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_57.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_443.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_443.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_2094.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2094.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2802.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2802.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3867.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3867.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2996.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2996.pt,o
0,0_Lp._Идеальный_МИР_#30_НОВЫЙ_ПЕРСОНАЖ_•_Майнкрафт.wav,spectrogram_292.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_292.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_263.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_263.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1083.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1083.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1377.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1377.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_291.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_291.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1175.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1175.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2711.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2711.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1164.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1164.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2824.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2824.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2525.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2525.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_207.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_207.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_1585.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1585.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2035.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2035.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_293.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_293.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2861.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2861.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1899.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1899.pt,o
